Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
knncad,reward_low_FN_rate,benign/2024-02-13_02_benignLoop.csv,1.0,-0.22,0,192,2,0,194
knncad,reward_low_FN_rate,benign/2024-02-13_03_benignLoop.csv,1.0,-0.88,0,1165,8,0,1173
knncad,reward_low_FN_rate,benign/2024-02-13_04_benignLoop.csv,1.0,-0.33,0,198,3,0,201
knncad,reward_low_FN_rate,benign/2024-02-13_05_benignLoop.csv,1.0,-0.44,0,1057,4,0,1061
knncad,reward_low_FN_rate,benign/2024-02-13_06_benignLoop.csv,1.0,-1.2100000000000002,0,1207,11,0,1218
knncad,reward_low_FN_rate,benign/2024-02-13_07_benignLoop.csv,1.0,-0.22,0,201,2,0,203
knncad,reward_low_FN_rate,benign/2024-02-13_08_benignLoop.csv,1.0,0.0,0,201,0,0,201
knncad,reward_low_FN_rate,benign/2024-02-14_01_benignLoop.csv,1.0,-0.22,0,236,2,0,238
knncad,reward_low_FN_rate,benign/2024-02-14_02_benignLoop.csv,1.0,-0.44,0,403,4,0,407
knncad,reward_low_FN_rate,benign/2024-02-14_03_benignLoop.csv,1.0,-0.44,0,353,4,0,357
knncad,reward_low_FN_rate,benign/2024-02-14_04_benignLoop.csv,1.0,-0.11,0,395,1,0,396
knncad,reward_low_FN_rate,benign/2024-02-14_05_benignLoop.csv,1.0,-0.22,0,351,2,0,353
knncad,reward_low_FN_rate,benign/2024-02-14_06_benignLoop.csv,1.0,-0.33,0,327,3,0,330
knncad,reward_low_FN_rate,benign/2024-02-14_07_benignLoop.csv,1.0,-1.8700000000000008,0,2462,17,0,2479
knncad,reward_low_FN_rate,benign/2024-02-14_08_benignLoop.csv,1.0,-0.33,0,345,3,0,348
knncad,reward_low_FN_rate,benign/2024-02-14_09_benignLoop.csv,1.0,-0.33,0,399,3,0,402
knncad,reward_low_FN_rate,benign/2024-02-14_10_benignLoop.csv,1.0,-0.22,0,367,2,0,369
knncad,reward_low_FN_rate,benign/2024-02-14_11_benignLoop.csv,1.0,-0.11,0,380,1,0,381
knncad,reward_low_FN_rate,benign/2024-02-15_01_benignLoop.csv,1.0,-0.22,0,354,2,0,356
knncad,reward_low_FN_rate,benign/2024-02-15_02_benignLoop.csv,1.0,-0.22,0,359,2,0,361
knncad,reward_low_FN_rate,benign/2024-02-15_03_benignLoop.csv,1.0,-0.22,0,353,2,0,355
knncad,reward_low_FN_rate,benign/2024-02-15_04_benignLoop.csv,1.0,-2.2000000000000006,0,2505,20,0,2525
knncad,reward_low_FN_rate,benign/2024-02-15_05_benignLoop.csv,1.0,-0.33,0,358,3,0,361
knncad,reward_low_FN_rate,benign/2024-02-15_06_benignLoop.csv,1.0,-1.6500000000000006,0,2155,15,0,2170
knncad,reward_low_FN_rate,benign/2024-02-15_07_benignLoop.csv,1.0,-0.22,0,377,2,0,379
knncad,reward_low_FN_rate,benign/2024-02-15_08_benignLoop.csv,1.0,-0.44,0,360,4,0,364
knncad,reward_low_FN_rate,benign/2024-02-15_09_benignLoop.csv,1.0,-0.55,0,364,5,0,369
knncad,reward_low_FN_rate,benign/2024-02-15_10_benignLoop.csv,1.0,-0.33,0,387,3,0,390
knncad,reward_low_FN_rate,benign/2024-02-15_11_benignLoop.csv,1.0,-0.33,0,366,3,0,369
knncad,reward_low_FN_rate,benign/2024-02-15_12_benignLoop.csv,1.0,-0.22,0,406,2,0,408
knncad,reward_low_FN_rate,benign/2024-02-15_13_benignLoop.csv,1.0,-0.11,0,405,1,0,406
knncad,reward_low_FN_rate,benign/2024-02-15_14_benignLoop.csv,1.0,-0.33,0,406,3,0,409
knncad,reward_low_FN_rate,benign/2024-02-17_01_benignLoop.csv,1.0,-0.44,0,440,4,0,444
knncad,reward_low_FN_rate,benign/2024-02-17_02_benignLoop.csv,1.0,-0.22,0,390,2,0,392
knncad,reward_low_FN_rate,benign/2024-02-17_03_benignLoop.csv,1.0,-0.33,0,340,3,0,343
knncad,reward_low_FN_rate,benign/2024-02-17_04_benignLoop.csv,1.0,-0.22,0,386,2,0,388
knncad,reward_low_FN_rate,benign/2024-02-17_05_benignLoop.csv,1.0,-1.2100000000000002,0,2022,11,0,2033
knncad,reward_low_FN_rate,benign/2024-02-17_06_benignLoop.csv,1.0,-0.44,0,323,4,0,327
knncad,reward_low_FN_rate,benign/2024-02-17_07_benignLoop.csv,1.0,-1.6500000000000006,0,2224,15,0,2239
knncad,reward_low_FN_rate,benign/2024-02-17_08_benignLoop.csv,1.0,-0.33,0,342,3,0,345
knncad,reward_low_FN_rate,benign/2024-02-18_01_benignLoop.csv,1.0,-0.22,0,343,2,0,345
knncad,reward_low_FN_rate,benign/2024-02-18_02_benignLoop.csv,1.0,-0.22,0,332,2,0,334
knncad,reward_low_FN_rate,benign/2024-02-18_03_benignLoop.csv,1.0,-0.11,0,320,1,0,321
knncad,reward_low_FN_rate,benign/2024-02-18_04_benignLoop.csv,1.0,-0.33,0,380,3,0,383
knncad,reward_low_FN_rate,benign/2024-02-18_05_benignLoop.csv,1.0,-0.66,0,398,6,0,404
knncad,reward_low_FN_rate,benign/2024-02-18_06_benignLoop.csv,1.0,-0.33,0,343,3,0,346
knncad,reward_low_FN_rate,benign/2024-02-18_07_benignLoop.csv,1.0,-0.22,0,376,2,0,378
knncad,reward_low_FN_rate,benign/2024-02-18_08_benignLoop.csv,1.0,-0.11,0,384,1,0,385
knncad,reward_low_FN_rate,benign/2024-02-18_09_benignLoop.csv,1.0,-0.44,0,339,4,0,343
knncad,reward_low_FN_rate,benign/2024-02-18_10_benignLoop.csv,1.0,-0.33,0,403,3,0,406
knncad,reward_low_FN_rate,benign/2024-02-18_11_benignLoop.csv,1.0,-0.33,0,360,3,0,363
knncad,reward_low_FN_rate,benign/2024-02-18_12_benignLoop.csv,1.0,-1.2100000000000002,0,1557,11,0,1568
knncad,reward_low_FN_rate,benign/2024-02-18_13_benignLoop.csv,1.0,-0.55,0,365,5,0,370
knncad,reward_low_FN_rate,benign/2024-02-18_14_benignLoop.csv,1.0,-1.4300000000000004,0,1736,13,0,1749
knncad,reward_low_FN_rate,benign/2024-02-18_15_benignLoop.csv,1.0,-1.2100000000000002,0,1662,11,0,1673
knncad,reward_low_FN_rate,benign/2024-02-18_16_benignLoop.csv,1.0,-0.99,0,1579,9,0,1588
knncad,reward_low_FN_rate,benign/2024-02-18_17_benignLoop.csv,1.0,-0.22,0,374,2,0,376
knncad,reward_low_FN_rate,benign/2024-02-20_01_benignLoop.csv,1.0,-0.33,0,429,3,0,432
knncad,reward_low_FN_rate,benign/2024-02-20_02_benignLoop.csv,1.0,-0.33,0,329,3,0,332
knncad,reward_low_FN_rate,benign/2024-02-20_03_benignLoop.csv,1.0,-0.33,0,383,3,0,386
knncad,reward_low_FN_rate,benign/2024-02-20_04_benignLoop.csv,1.0,-0.99,0,1868,9,0,1877
knncad,reward_low_FN_rate,benign/2024-02-20_05_benignLoop.csv,1.0,-0.33,0,353,3,0,356
