Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
knncad,reward_low_FP_rate,oom/2024-03-04_06_oom-loop.csv,1.0,-2.76,0,463,8,15,486
knncad,reward_low_FP_rate,oom/2024-03-04_07_oom-loop.csv,1.0,-2.54,0,468,7,41,516
knncad,reward_low_FP_rate,oom/2024-03-04_08_oom-loop.csv,1.0,-0.3275136272131999,1,458,6,44,509
knncad,reward_low_FP_rate,oom/2024-03-05_01_oom-loop.csv,1.0,-2.3200000000000003,0,504,6,43,553
knncad,reward_low_FP_rate,oom/2024-03-05_02_oom-loop.csv,1.0,-2.76,0,453,8,50,511
knncad,reward_low_FP_rate,oom/2024-03-05_03_oom-loop.csv,1.0,-2.54,0,462,7,42,511
knncad,reward_low_FP_rate,oom/2024-03-05_04_oom-loop.csv,1.0,-0.10170230741242758,1,457,5,41,504
knncad,reward_low_FP_rate,oom/2024-03-05_05_oom-loop.csv,1.0,-1.0968797391636724,1,467,7,15,490
knncad,reward_low_FP_rate,oom/2024-03-05_06_oom-loop.csv,1.0,-2.54,0,471,7,17,495
knncad,reward_low_FP_rate,oom/2024-03-05_07_oom-loop.csv,1.0,-2.54,0,462,7,48,517
knncad,reward_low_FP_rate,oom/2024-03-05_08_oom-loop.csv,1.0,-2.76,0,458,8,37,503
knncad,reward_low_FP_rate,oom/2024-03-05_09_oom-loop.csv,1.0,-0.4602074330902164,1,463,6,13,483
knncad,reward_low_FP_rate,oom/2024-03-05_10_oom-loop.csv,1.0,-2.76,0,466,8,15,489
knncad,reward_low_FP_rate,oom/2024-03-05_11_oom-loop.csv,1.0,-2.54,0,459,7,40,506
knncad,reward_low_FP_rate,oom/2024-03-05_12_oom-loop.csv,1.0,-2.98,0,464,9,22,495
knncad,reward_low_FP_rate,oom/2024-03-05_13_oom-loop.csv,1.0,-2.54,0,467,7,12,486
knncad,reward_low_FP_rate,oom/2024-03-05_14_oom-loop.csv,1.0,-2.54,0,461,7,45,513
knncad,reward_low_FP_rate,oom/2024-03-05_15_oom-loop.csv,1.0,-2.3200000000000003,0,465,6,22,493
knncad,reward_low_FP_rate,oom/2024-03-05_16_oom-loop.csv,1.0,-2.54,0,457,7,59,523
knncad,reward_low_FP_rate,oom/2024-03-05_17_oom-loop.csv,1.0,-2.54,0,469,7,13,489
knncad,reward_low_FP_rate,oom/2024-03-05_18_oom-loop.csv,1.0,-2.76,0,462,8,42,512
knncad,reward_low_FP_rate,oom/2024-03-05_19_oom-loop.csv,1.0,-2.54,0,462,7,45,514
knncad,reward_low_FP_rate,oom/2024-03-06_01_oom-loop.csv,1.0,-0.5604773777364571,2,454,7,41,504
knncad,reward_low_FP_rate,oom/2024-03-06_02_oom-loop.csv,1.0,-2.3200000000000003,0,470,6,21,497
knncad,reward_low_FP_rate,oom/2024-03-06_03_oom-loop.csv,1.0,-0.5510186606258879,1,462,7,24,494
knncad,reward_low_FP_rate,oom/2024-03-06_04_oom-loop.csv,1.0,-2.54,0,479,7,16,502
knncad,reward_low_FP_rate,oom/2024-03-06_05_oom-loop.csv,1.0,-0.32505385983250046,2,451,6,45,504
knncad,reward_low_FP_rate,oom/2024-03-06_06_oom-loop.csv,1.0,-2.54,0,523,7,44,574
knncad,reward_low_FP_rate,oom/2024-03-06_07_oom-loop.csv,1.0,-0.6098782847636927,1,464,7,26,498
knncad,reward_low_FP_rate,oom/2024-03-06_08_oom-loop.csv,1.0,-1.6120112650665583,1,463,8,16,488
