Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
vmft-lad,reward_low_FP_rate,benign/2024-02-18_17_benignLoop.csv,1.0,0.0,0,376,0,0,376
vmft-lad,reward_low_FP_rate,benign/2024-02-20_01_benignLoop.csv,1.0,0.0,0,432,0,0,432
vmft-lad,reward_low_FP_rate,benign/2024-02-20_02_benignLoop.csv,1.0,0.0,0,332,0,0,332
vmft-lad,reward_low_FP_rate,benign/2024-02-20_03_benignLoop.csv,1.0,0.0,0,386,0,0,386
vmft-lad,reward_low_FP_rate,benign/2024-02-20_04_benignLoop.csv,1.0,0.0,0,1877,0,0,1877
vmft-lad,reward_low_FP_rate,benign/2024-02-20_05_benignLoop.csv,1.0,0.0,0,356,0,0,356
vmft-lad,reward_low_FP_rate,benign/2024-02-21_01_benignLoop.csv,1.0,0.0,0,380,0,0,380
vmft-lad,reward_low_FP_rate,benign/2024-02-21_02_benignLoop.csv,1.0,0.0,0,385,0,0,385
vmft-lad,reward_low_FP_rate,benign/2024-02-21_03_benignLoop.csv,1.0,0.0,0,388,0,0,388
vmft-lad,reward_low_FP_rate,benign/2024-02-21_04_benignLoop.csv,1.0,0.0,0,2000,0,0,2000
vmft-lad,reward_low_FP_rate,benign/2024-02-21_05_benignLoop.csv,1.0,0.0,0,378,0,0,378
vmft-lad,reward_low_FP_rate,benign/2024-02-21_06_benignLoop.csv,1.0,0.0,0,346,0,0,346
vmft-lad,reward_low_FP_rate,benign/2024-02-21_07_benignLoop.csv,1.0,0.0,0,2097,0,0,2097
vmft-lad,reward_low_FP_rate,benign/2024-02-21_08_benignLoop.csv,1.0,0.0,0,377,0,0,377
vmft-lad,reward_low_FP_rate,benign/2024-02-21_09_benignLoop.csv,1.0,0.0,0,346,0,0,346
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-02_02_buffer_io.csv,1.0,0.9998502737126035,313,1221,0,592,2126
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-02_03_buffer_io.csv,1.0,1.0,114,1849,0,277,2240
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-02_04_buffer_io.csv,1.0,0.9998317702127427,307,1355,0,499,2161
vmft-lad,reward_low_FP_rate,buffer-io/2024-03-02_05_buffer_io.csv,1.0,0.9998760296089197,274,1689,0,272,2235
